Adjustment,Date,Company,ISIN
+,2015-07-17,Tachikawa,JP3466200007
+,2015-07-07,DD Group,JP3499650004
+,2015-06-26,CL Holdings,JP3980300002
-,2015-06-26,Tk Tatemono RES,JP3582800003
+,2015-06-12,Nihon Flush,JP3756230003
+,2015-06-02,Japan Comm,JP3729600001
+,2015-05-29,TK Ichiban Foods,JP3570800007
+,2015-05-25,Japan Asia Group,JP3385840008
+,2015-05-22,VT Holdings,JP3854700006
-,2015-05-11,Sasutina,JP3167560006
+,2015-04-30,Mie Kotsu Group,JP3332510001
+,2015-04-24,Niitaka,JP3657250001
+,2015-04-17,N Field,JP3165850003
+,2015-04-15,Tsuburaya Fields,JP3802680003
+,2015-04-10,AZ-Com Maruwa,JP3879170003
+,2015-04-06,Misawa,JP3883750006
+,2015-04-01,Macnica Hldg,JP3862960006
+,2015-03-31,Mikuni,JP3882800000
+,2015-03-31,Sodick,JP3434200006
-,2015-03-30,Macnica,JP3862950007
-,2015-03-27,Fuji Elctrnc,JP3807700004
-,2015-03-27,Macnica,JP3862950007
+,2015-03-27,Macnica,JP3862950007
+,2015-03-26,Aizawa Secs GP,JP3101850000
+,2015-03-24,ISB,JP3100700008
+,2015-03-24,MTI,JP3167480007
+,2015-03-23,Abist,JP3122480001
+,2015-03-23,Jamco,JP3390000002
+,2015-03-20,Albis,JP3126300007
+,2015-03-20,Naigai TransLine,JP3641230002
+,2015-03-19,Mitani Sangyo,JP3886600000
+,2015-03-16,Mimaki Engr,JP3907150001
+,2015-03-16,Takeuchi Mfg,JP3462660006
+,2015-03-16,Zaoh,JP3345700003
+,2015-03-12,Nippon BS,JP3746000003
+,2015-03-10,Uoriki,JP3155800000
+,2015-03-09,Hiroshima Gas,JP3796200008
+,2015-03-06,Himacs,JP3765250000
+,2015-03-06,Transaction,JP3635670007
+,2015-03-02,USMH,JP3949450005
-,2015-02-27,Agrex,JP3108150008
-,2015-02-25,Kasumi,JP3211000009
-,2015-02-25,Maruetsu,JP3872400001
-,2015-02-03,Skymark Airlines,NULL
-,2015-02-02,Pixela,JP3801620000
+,2015-01-30,gumi Inc,JP3273810006
+,2015-01-30,Jinushi,JP3714200007
+,2015-01-30,Metawater,JP3921260000
+,2015-01-30,TechnoPro Hldg,JP3545240008
+,2015-01-28,Careerlink,JP3244520007
+,2015-01-23,NJS,JP3718600004
+,2015-01-21,Pharmarise Hldg,JP3802320006
+,2015-01-13,Daiya Zebura,JP3470200001
-,2014-12-26,Daiei,JP3480200009
+,2014-12-22,Takebishi,JP3463100002
+,2014-12-19,Daiki Axis,JP3480590003
+,2014-12-19,Sansei Landic,JP3335000000
+,2014-12-19,Wellnet,JP3155370004
+,2014-12-19,Will Group,JP3154160000
+,2014-12-17,Delica FoodsHldg,JP3549350001
+,2014-12-17,Ebara Foods Indl,JP3165930003
+,2014-12-15,M&A Cap Partners,JP3167320005
+,2014-12-12,Faltec,JP3802660005
+,2014-12-05,G-Tekt,JP3236750000
+,2014-12-05,PCA,JP3801500004
+,2014-12-05,Takamiya,JP3161560002
+,2014-12-05,Treasure Factory,JP3637270004
-,2014-12-04,NEXTY Electronic,JP3553800008
+,2014-12-03,Euglena,JP3944370000
+,2014-12-03,Riken Vitamin,JP3972600005
+,2014-12-02,Estelle Holdings,JP3163000007
+,2014-12-01,Alinco,JP3126100001
+,2014-12-01,Scala,JP3548520000
+,2014-11-28,Hagiwara Elec H,JP3765600006
+,2014-11-28,IchimasaKamaboko,JP3142200009
+,2014-11-28,Meiji Elec Ind,JP3917600003
+,2014-11-28,Ochi Holdings,JP3196630002
+,2014-11-28,Recruit Holdings,JP3970300004
+,2014-11-28,Skylark Holds,JP3396210001
+,2014-11-28,Vector,JP3835500004
+,2014-11-13,Findex,JP3801450002
+,2014-10-24,GMO GlobalSign,JP3386040004
+,2014-10-10,Asahi Broadcast,JP3116800008
+,2014-10-02,Forval,JP3802750004
+,2014-10-01,CE Holdings,JP3346350006
-,2014-10-01,Dwango,JP3639600000
+,2014-10-01,Feed One,JP3802960009
+,2014-10-01,Inui Global L,JP3146800002
-,2014-10-01,Inui Steamship,JP3146400001
+,2014-10-01,Kadokawa,JP3214350005
-,2014-10-01,Kadokawa Key-Pro,JP3214300000
-,2014-10-01,Kiraboshi Bank,JP3932980000
-,2014-10-01,Kyodo Shiryo,JP3253200004
-,2014-10-01,NipponFormula FM,JP3742200003
-,2014-10-01,Roland,JP3983400007
-,2014-10-01,Tky Tomin Bank,JP3587000005
+,2014-10-01,Tokyo Kiraboshi,JP3584400000
+,2014-10-01,Yakuodo Hldgs,JP3931410009
+,2014-09-26,Glosel,JP3130600004
-,2014-09-26,Nidec Components,JP3734850005
-,2014-09-26,Sasebo Heavy,JP3319200006
+,2014-09-24,Quick Co Ltd,JP3266000003
+,2014-09-19,Agro Kanesho,JP3108200001
+,2014-09-19,Nextage Co Ltd,JP3758210003
+,2014-09-16,Starts,JP3399200009
+,2014-09-16,Win-Partners,JP3154390003
+,2014-09-12,Meiwa Industry,JP3920800004
+,2014-09-11,Fuji Elec Indstr,JP3820500001
+,2014-09-11,Uchiyama Hldg,JP3157250006
+,2014-09-08,IDHD,JP3153600006
+,2014-09-05,CyberAgent,JP3311400000
+,2014-09-05,Hat Hldg,JP3768000006
+,2014-09-03,DVx,JP3548710007
+,2014-09-01,JPMC,JP3695050009
+,2014-08-18,Kirindo Holdings,JP3257900005
+,2014-08-15,Ozu Corp,JP3196650000
+,2014-08-15,STrust,JP3163350006
+,2014-08-15,Suzuki,JP3397210000
-,2014-08-13,Kirindo,JP3257800007
-,2014-07-31,Inui Global L,JP3146800002
+,2014-07-22,Sapporo Drug S,JP3320600004
+,2014-07-01,Inui Global L,JP3146800002
-,2014-06-30,NEC Fielding,JP3164710000
+,2014-06-23,Tear,JP3539150007
+,2014-06-13,ArclandServ Hldg,JP3100090004
+,2014-06-12,Yasunaga,JP3932850005
+,2014-06-10,Anicom Holdings,JP3122440005
+,2014-05-30,Joyful Honda,JP3392920009
+,2014-05-30,Seibu Holdings,JP3417200007
-,2014-05-28,H2O AM,JP3139200004
+,2014-05-21,Hagihara Inds,JP3765500008
+,2014-05-20,Piped Bits,JP3780500009
+,2014-05-08,Kichiri Holdings,JP3240300008
+,2014-05-08,Oval,JP3173200001
+,2014-04-30,DaikyoNishikawa,JP3481300006
+,2014-04-30,Japan Display,JP3389660006
+,2014-04-30,Maxell,JP3791800000
+,2014-04-28,Asante,JP3117350003
+,2014-04-28,Like Kids,JP3317000002
+,2014-04-28,Nihon House HD,JP3783500006
+,2014-04-25,Imagica Group,JP3802900005
+,2014-04-22,Colopl,JP3305960001
+,2014-04-09,Sanyo Homes,JP3337550002
+,2014-04-04,B-EN-G,JP3618800001
+,2014-04-04,Kotobuki Spirits,JP3299600001
-,2014-04-02,Macromill,JP3863020008
+,2014-04-01,Cube System,JP3244950006
+,2014-04-01,Maruha Nichiro,JP3876600002
+,2014-03-28,AltPlus,JP3201800004
-,2014-03-27,Daiki Ataka Eng,JP3120000009
-,2014-03-27,Maruha Nichiro H,JP3876700000
+,2014-03-20,Cota,JP3298900006
+,2014-03-20,TSS,JP3601600004
+,2014-03-19,Tosho,JP3594400008
+,2014-03-18,Crops,JP3273100002
+,2014-03-14,Punch Industry,JP3782950004
+,2014-03-07,AGS Corp,JP3160460006
+,2014-03-07,Ahresty,JP3100600000
+,2014-03-07,FAN Commns,JP3802840003
+,2014-03-07,Watts,JP3993950009
+,2014-03-04,Chimney,JP3512720008
+,2014-03-04,Hokuetsu Ind,JP3841400009
+,2014-03-03,Money Square HD,JP3869940001
+,2014-03-03,Nihon Enterprise,JP3689470007
+,2014-03-03,Startia Holdings,JP3399270002
+,2014-02-28,Justsystems,JP3388450003
-,2014-02-26,FUJIFILM HM,JP3791900008
+,2014-02-12,Lecip Holdings,JP3979550005
+,2014-01-31,MEBUKI,JP3117700009
+,2014-01-30,Field Management,JP3539100002
+,2014-01-24,Ensuiko Sugar,JP3168800005
+,2014-01-22,Sys Integrator,JP3350930008
+,2014-01-09,Samco,JP3322950001
+,2014-01-06,K&O Energy Group,JP3277020008
+,2013-12-27,Toell,JP3552240008
+,2013-12-26,FIG Inc,JP3166650006
-,2013-12-26,KantoNatrlGasDev,JP3232200000
+,2013-12-20,NDC,JP3740800002
+,2013-12-16,SBS Holdings,JP3163500006
+,2013-12-13,Adjuvant Hldg,JP3119620007
+,2013-12-13,Enish,JP3164580007
+,2013-12-13,WDB Holdings,JP3505940001
+,2013-12-12,dip,JP3548640006
+,2013-12-11,Prestige Intl,JP3833620002
+,2013-12-10,Eat&Hldg,JP3130740008
+,2013-12-09,Artnature,JP3100210008
+,2013-12-03,Open Up Group,JP3635580008
+,2013-12-03,Rakuten Group,JP3967200001
+,2013-12-02,ERI Holdings,JP3130050002
-,2013-11-27,Japan ERI,JP3686630009
+,2013-11-26,CDS,JP3347040002
+,2013-11-22,Comture,JP3305560009
+,2013-11-22,Skymark Airlines,NULL
+,2013-11-20,Bank of Kochi,JP3288960002
+,2013-11-14,KU Holdings,JP3277300004
+,2013-11-05,JCR Pharms,JP3701000006
+,2013-11-04,Iida Group Hldgs,JP3131090007
+,2013-10-31,DKK-Toa,JP3557200007
+,2013-10-31,Open House Group,JP3173540000
-,2013-10-29,Arnest One,JP3100170004
-,2013-10-29,Iida Sangyo,JP3131100004
+,2013-10-29,Pressance,JP3833300001
-,2013-10-29,Tact Home,JP3462400007
-,2013-10-29,Touei Housing,JP3560450003
+,2013-10-28,eBook Initiative,JP3130820008
+,2013-10-25,Japan Material,JP3389680004
+,2013-10-25,JSEE Holdings,JP3870320003
+,2013-10-23,Sanyo Trading,JP3342500000
+,2013-10-22,Create Rest Hldg,JP3269930008
+,2013-10-22,FJ Next Holdings,JP3166930002
+,2013-10-01,Carlit,JP3205320009
+,2013-10-01,Digital HeartsHD,JP3765110006
+,2013-10-01,Digital Hldgs,JP3197730009
+,2013-10-01,Kiyo Bank,JP3248000006
+,2013-10-01,Nissei ASB Mach,JP3678200001
+,2013-10-01,Tokyu Fudosan,JP3569200003
+,2013-09-27,M-up Hldgs,JP3167310006
-,2013-09-27,Nidec Powertrain,JP3734950003
-,2013-09-27,Nidec Precision,JP3734830007
-,2013-09-27,Sumikin Bussan,JP3400100008
-,2013-09-27,Sumitomo Lt Mtl,JP3403400009
-,2013-09-26,Digital Hearts,JP3549150005
-,2013-09-26,Japan Carlit,JP3690800002
-,2013-09-26,Kiyo Holdings,JP3253550002
-,2013-09-26,TLC,JP3569000007
-,2013-09-26,Tokyu Community,JP3567600006
-,2013-09-26,Tokyu Livable,JP3569600004
+,2013-09-25,AP Hldg,JP3160620005
-,2013-09-19,Simplex Holdings,JP3383200007
+,2013-09-12,Paraca,JP3781700004
+,2013-08-30,Anabuki Kosan,JP3122430006
+,2013-08-30,Aplus Financial,JP3122550001
+,2013-08-30,Biofermin Pharm,JP3799800002
+,2013-08-30,Bit-Isle Equinix,JP3800380002
+,2013-08-30,Chuo Warehouse,JP3516600008
+,2013-08-30,Daishinku,JP3484400001
+,2013-08-30,Endo Lighting,JP3169600008
+,2013-08-30,First Juken,JP3802230007
+,2013-08-30,Furuno Electric,JP3828400006
+,2013-08-30,GMB,JP3385860006
+,2013-08-30,Isolite,JP3140800008
+,2013-08-30,KDS,JP3250800004
+,2013-08-30,Kimuratan,JP3242400004
+,2013-08-30,King,JP3261200004
+,2013-08-30,Kobe Bussan,JP3291200008
+,2013-08-30,Kobe Elec,JP3290600000
+,2013-08-30,Kogi,JP3286400001
+,2013-08-30,Meisei Indl,JP3918200001
+,2013-08-30,Mitani Sekisan,JP3887600009
+,2013-08-30,Molitec Steel,JP3925800009
+,2013-08-30,Namura Ship,JP3651400008
+,2013-08-30,New Japan Chem,JP3382600009
+,2013-08-30,Nishio Hldg,JP3657500009
+,2013-08-30,Ohsho Food Svc,JP3174300008
+,2013-08-30,OUG Holdings,JP3180000006
+,2013-08-30,Rokko Butter,JP3984800007
+,2013-08-30,S Science,JP3359200007
+,2013-08-30,Sanoyas Holdings,JP3322810007
+,2013-08-30,Sanyo ER,JP3341600009
+,2013-08-30,SBF,JP3336560002
+,2013-08-30,Shinto Paint,JP3378600005
+,2013-08-30,Sinko,JP3372800007
+,2013-08-30,SRS Holdings,JP3322350004
+,2013-08-30,Suncall,JP3330600002
+,2013-08-30,Taki Chemical,JP3461000006
+,2013-08-30,TORQ,JP3301000000
+,2013-08-30,Wakita,JP3992000004
+,2013-08-30,Yotai,JP3953600008
+,2013-08-30,Zenitaka,JP3427800002
-,2013-08-21,MX Mobiling,JP3164690004
+,2013-08-20,Plant,JP3895000002
-,2013-08-12,Megane Top,JP3920870007
+,2013-08-02,Career Design Ct,JP3244450007
+,2013-07-31,Fuji Corporation,JP3809200003
-,2013-07-29,Iwate Murata Mfg,JP3585600004
-,2013-07-29,Nittetsu Yosetsu,JP3404000006
-,2013-07-29,Tohpe,JP3598400004
+,2013-07-25,BrainPad,JP3831460005
+,2013-07-24,Hito Commns HD,JP3791990009
+,2013-07-19,Kansai Food,JP3227900002
+,2013-07-19,Sogo Rinsho Hldg,JP3432100000
-,2013-07-17,Osaka Secs Fin,JP3182400006
-,2013-06-27,Hitachi Cable,JP3790600005
-,2013-06-27,Mikuni Coca-Cola,JP3883200002
+,2013-05-30,Japan Craft Hldg,JP3810600001
-,2013-05-30,Toho Real Estate,JP3602200002
+,2013-05-28,MONEY PART GROUP,JP3869930002
+,2013-05-24,Japan ERI,JP3686630009
-,2013-05-23,Amada Weld Tech,JP3908600004
-,2013-05-22,Warehouse Co Ltd,JP3351900000
+,2013-04-30,Broadleaf,JP3831490002
+,2013-04-30,Elecom,JP3168200008
+,2013-04-30,Konoike,JP3288970001
+,2013-04-30,Tama Home,JP3470900006
+,2013-04-02,Kadoya Sesame,JP3214400008
-,2013-04-01,Hoosiers,JP3802050009
+,2013-04-01,Hoosiers Hldg,JP3802060008
+,2013-04-01,Nippon Paper,JP3721600009
-,2013-04-01,Nippon Paper Grp,JP3754300006
+,2013-03-29,Hasegawa,JP3768400008
-,2013-03-27,Ando,JP3128000001
+,2013-03-26,Sanyo Denki,JP3340800006
+,2013-03-22,C'Bon Cosmetics,JP3347130001
+,2013-03-21,Takisawa,JP3461800009
+,2013-03-15,Digital Arts,JP3549020000
+,2013-03-15,Lasertec,JP3979200007
+,2013-03-12,Outsourcing,JP3105270007
+,2013-03-08,Linical,JP3974530002
+,2013-03-04,T&K Toka,JP3538570007
+,2013-02-28,Japan Exchange,JP3183200009
+,2013-02-20,Densan,JP3551410008
+,2013-02-11,Techmatrix,JP3545130001
+,2013-01-31,Zenkoku Hosho,JP3429250008
+,2013-01-21,IKK Holdings,JP3101120008
-,2013-01-10,Japan Exchange,JP3183200009
-,2012-12-26,Sony Network,JP3435300003
-,2012-12-26,Ymobile,JP3130100005
+,2012-12-24,Waseda Academy,JP3993750003
+,2012-12-20,Nitta Gelatin,JP3679870000
+,2012-12-20,Qol Holdings,JP3266160005
+,2012-12-17,eGuarantee,JP3130300001
+,2012-12-17,Trancom,JP3635650009
+,2012-12-10,Ichirokudo,JP3142320005
+,2012-12-04,Asia Pile HD,JP3389640008
+,2012-12-04,Jimoto Holdings,JP3387970001
-,2012-12-03,Sakurada,JP3318400003
+,2012-12-03,Sankyo Tateyama,JP3326800004
+,2012-11-30,Istyle,JP3102320003
+,2012-11-29,ValueCommerce,JP3778390009
-,2012-11-28,SankyoTateyama H,JP3328100007
+,2012-11-22,Ateam,JP3160890004
+,2012-11-20,Vitec Hldg,JP3778300008
+,2012-11-19,Miraial,JP3910570005
+,2012-11-16,Escrit,JP3162620003
+,2012-11-13,EM Systems,JP3130200003
+,2012-11-06,PTWHD,JP3855950006
-,2012-11-05,INTERNIX,JP3152760009
+,2012-11-01,Marvelous,JP3860230006
+,2012-10-31,Japan Airlines,JP3705200008
-,2012-10-31,Jimoto Holdings,JP3387970001
+,2012-10-31,MJS,JP3910700008
-,2012-10-29,Moldino Tool Eng,JP3790000008
+,2012-10-26,Step,JP3399700008
+,2012-10-22,FPG,JP3166990006
+,2012-10-11,Maeda Kosen,JP3861250003
+,2012-10-01,Livesense,JP3974740007
+,2012-10-01,Nippon Light Mtl,JP3700200003
+,2012-10-01,North Pacific Bk,JP3843400007
+,2012-10-01,NS Nisshin,JP3676200003
+,2012-10-01,Takaoka Toko,JP3591600006
-,2012-09-26,JFE Shoji,JP3226600009
-,2012-09-26,Nidec Instrument,JP3327600007
-,2012-09-26,Nippon Lt Metal,JP3700000007
-,2012-09-26,Nippon Metal Ind,JP3698400003
-,2012-09-26,NisshinSteel-DEF,JP3676000007
-,2012-09-26,Sapporo Hokuyo,JP3320950003
-,2012-09-26,Sumitomo Metal,JP3402200004
-,2012-09-26,Takaoka Elec Mfg,JP3452800000
-,2012-09-26,Toko Electric,JP3591800002
+,2012-09-25,Space,JP3400050005
+,2012-09-10,Densan Sys Hldg,JP3551440005
+,2012-09-06,GCA,JP3386390003
+,2012-09-05,MANI,JP3869920003
+,2012-09-03,Noevir Holdings,JP3760450001
+,2012-08-31,Meldia,JP3324700008
+,2012-08-27,Bronco Billy,JP3831550003
+,2012-07-31,Takeei,JP3462680004
+,2012-07-11,Fuji Pharma,JP3816200004
-,2012-07-05,FamilyMart JP,JP3310100007
-,2012-07-05,JBIS Holdings,JP3386280006
-,2012-07-04,Sankei Building,JP3329200004
-,2012-07-03,Asahi Tec,JP3114700002
-,2012-06-27,Huli,JP3794540009
+,2012-06-26,Daikokutenbussan,JP3483050005
+,2012-05-18,Himaraya,JP3793500004
+,2012-05-18,KLab,JP3268870007
+,2012-04-27,Welcia Holdings,JP3274280001
+,2012-04-06,Kameda Seika,JP3219800004
-,2012-04-06,Sansui Electric,JP3334000001
-,2012-04-03,Horipro,JP3853200008
+,2012-03-30,Kenko Mayonnaise,JP3281850002
+,2012-03-30,Tsukui Hldg,JP3532800004
+,2012-03-29,Shofu,JP3363600002
-,2012-03-28,JFE SHOJI HLDGS,JP3386020006
-,2012-03-28,Kokusai Kogyo HD,JP3293900001
-,2012-03-28,SMBC Consumer Fi,JP3833750007
-,2012-03-27,Shin-Kobe Elec,JP3376200006
+,2012-03-19,Arata,JP3125100002
-,2012-03-16,Aichi Machine,JP3102800004
+,2012-03-16,Sac's Bar Hldg,JP3584700003
+,2012-03-15,Shimane Bank,JP3357800006
+,2012-03-14,JP-Holdings,JP3386190007
-,2012-03-02,Micron MemoryJP,JP3167640006
-,2012-03-02,TMEJ,JP3231400007
-,2012-03-02,Toyota Auto Body,JP3633000009
+,2012-02-29,ZOZO,JP3399310006
-,2012-02-22,Vantec,JP3778900005
-,2012-02-01,Hitachi Solns Cr,JP3790800001
+,2012-01-31,Nexon,JP3758190007
+,2012-01-31,Seven Bank,JP3105220002
+,2012-01-31,Tecmira Hldg,JP3832370005
+,2012-01-27,Ya-Man,JP3930050004
+,2012-01-05,Seiko PMC,JP3746900004
-,2011-12-28,Bals Corp,JP3778340004
+,2011-12-28,Eidai,JP3160840009
+,2011-12-27,AIT,JP3160050005
+,2011-12-26,Rion,JP3969700008
+,2011-12-15,Cookpad,JP3266170004
+,2011-12-09,SMS Co Ltd,JP3162350007
+,2011-12-09,Yashima Denki,JP3931700003
+,2011-12-07,Osaka Organic,JP3187000009
+,2011-12-06,Grandy House,JP3274030000
-,2011-11-21,Maspro Denkoh,JP3863400002
+,2011-11-01,Relo Group,JP3755200007
-,2011-10-19,Suzutan,JP3398200000
-,2011-10-18,Universe,JP3952450009
+,2011-10-03,Miyakoshi Hldgs,JP3907850006
+,2011-10-03,Paramount Bed HD,JP3781620004
+,2011-10-03,Taisho Pharma HD,JP3442850008
-,2011-09-30,Suncity,JP3332550007
-,2011-09-28,Crown,JP3907800001
-,2011-09-28,CSK,JP3346400009
-,2011-09-28,Paramount Bed,JP3781600006
-,2011-09-28,Taisho Pharma,JP3442800003
+,2011-09-09,Shobido,JP3360150001
+,2011-09-01,Tosei,JP3595070008
-,2011-08-29,Mizuho Investor,JP3227200007
-,2011-08-29,Mizuho Secs,JP3373800006
-,2011-08-29,Mizuho Trst & Bk,JP3932800000
-,2011-08-01,NIS Group,JP3674410000
-,2011-07-27,Kawashima Selkon,JP3225400005
-,2011-07-04,Fuji F&M Ins,JP3808000008
-,2011-06-28,Aronkasei,JP3126700008
+,2011-06-28,Jins Holdings,JP3386110005
-,2011-06-28,O-M,JP3171600004
-,2011-06-27,Culture C Club,JP3220500007
+,2011-06-27,Monogatari,JP3922930007
+,2011-06-09,Voltage,JP3855700005
-,2011-06-02,IJ Holdings,JP3359400003
-,2011-06-01,Art Moving,JP3100160005
+,2011-06-01,Genky Drugstores,JP3282700008
-,2011-06-01,Sanei-Intl SK,JP3324550007
-,2011-06-01,Tokyo Style Asse,JP3579000005
+,2011-06-01,TSI Holdings,JP3538690003
-,2011-05-02,C&I Holdings,JP3835900006
+,2011-04-28,Calbee,JP3220580009
+,2011-04-28,I-PEX,JP3476210004
+,2011-04-27,Kondotec,JP3306050000
-,2011-04-26,SMBC FS,JP3480400005
-,2011-04-04,Invoice,JP3154000008
+,2011-04-01,Tokai Holdings,JP3552260006
-,2011-03-31,RISA Partners,JP3974150009
-,2011-03-29,Panasonic El Wk,JP3867600003
-,2011-03-29,Sanyo Electric,JP3340600000
-,2011-03-29,SMTB,JP3405000005
-,2011-03-29,Tokai Corp,JP3345800001
+,2011-03-29,Wowow,JP3990770004
+,2011-03-24,Daito Pharm,JP3486150000
+,2011-03-22,Tokai Corp Gifu,JP3552250007
+,2011-03-17,Orient,JP3199000005
+,2011-03-10,Kusuri Aoki Hldg,JP3266190002
+,2011-03-03,Innotech Corp,JP3147800001
+,2011-03-03,Softcreate Hldg,JP3436040004
+,2011-02-28,V Technology,JP3829900004
+,2011-02-25,Digital Hearts,JP3549150005
-,2011-02-21,Combi,JP3306100003
-,2011-02-21,Secured Capital,JP3420950002
+,2011-02-16,Unizo Holdings,JP3394400000
+,2011-02-14,Moresco,JP3868850003
-,2011-02-07,Hitachi AlokaMed,JP3126600000
+,2011-02-01,Taiko Bank,JP3441600008
+,2011-01-31,Nichi-Iko Pharma,JP3687200000
+,2011-01-31,Otsuka Holdings,JP3188220002
+,2011-01-31,Pola Orbis Hldg,JP3855900001
-,2011-01-05,SILVER SEIKO,JP3369600006
-,2010-12-27,Konami Amusement,JP3455000004
+,2010-12-24,Alconix,JP3126210008
+,2010-12-24,Novarese (Pre),JP3762100000
+,2010-12-24,TED,JP3571600000
+,2010-12-08,Tsukada Global H,JP3835670005
-,2010-11-26,Mercian,JP3921100008
+,2010-10-13,Daiken Medical,JP3482500000
-,2010-10-04,TFK,JP3463200000
-,2010-10-01,Mirait,JP3499400004
+,2010-10-01,Mirait One,JP3910620008
-,2010-10-01,MIRAIT Techno,JP3259600009
-,2010-10-01,Todentsu,JP3596000004
-,2010-10-01,TV Tokyo,JP3547000004
+,2010-10-01,TV Tokyo Hldgs,JP3547060008
+,2010-09-29,MRI,JP3902200009
-,2010-09-28,HALTEC,JP3773400001
-,2010-09-28,Mitsubishi Chemi,JP3903600009
-,2010-09-28,Nihon Spindle,JP3719600003
+,2010-09-17,Hiramatsu,JP3796000002
-,2010-09-06,Unidux,JP3951000003
-,2010-08-03,Nihon Inter Elec,JP3687600001
-,2010-08-02,Daiwasystem,JP3502000007
-,2010-07-05,Unimat Life Corp,JP3952700007
-,2010-06-30,Unicharm Petcare,JP3951700008
-,2010-06-21,SSP,JP3162000008
+,2010-06-08,Gree Hldg,JP3274070006
+,2010-06-08,MSNW,JP3920940008
+,2010-05-31,Dai-ichiLifeHldg,JP3476480003
-,2010-05-19,Tohoku Misawa,JP3606000002
-,2010-05-19,Zecs,JP3426700005
+,2010-04-30,PALTAC,JP3782200004
-,2010-04-27,Canon FN,JP3242900003
+,2010-04-26,Taiko Pharma,JP3442200006
+,2010-04-12,Nippon Steel Tra,JP3681000000
+,2010-04-02,AIN Holdings,JP3105250009
-,2010-04-01,Eneos,JP3679700009
+,2010-04-01,ENEOS Holdings,JP3386450005
-,2010-04-01,JX AdvancedMetal,NULL
-,2010-04-01,KAGAWA BANK,JP3206400008
-,2010-04-01,Nipponkoa,JP3693200002
+,2010-04-01,Sompo Holdings,JP3165000005
-,2010-04-01,Sompo JP Insur,JP3932400009
-,2010-04-01,Tokushima Taisho,JP3624400002
+,2010-04-01,Tomony Hldg,JP3631700006
-,2010-03-29,Aioi Nissay Dowa,JP3486600004
-,2010-03-29,Hitachi Plt Tec,JP3791400009
-,2010-03-29,Maxell,JP3791800000
-,2010-03-29,Nissay Dowa,JP3638200000
-,2010-03-29,Sorun,JP3167400005
-,2010-03-29,Sun Wave,JP3324400005
-,2010-03-29,YURAKU REAL EST,JP3946800004
+,2010-03-19,Axell,JP3108080007
+,2010-03-12,LIFULL,JP3758140002
-,2010-03-09,Mitsubishi Cable,JP3902800006
-,2010-02-02,Cecile,JP3422100002
-,2010-02-02,YOSHIMOTO KOGYO,JP3958600003
+,2010-02-01,Maruzen CHI Hldg,JP3346330008
-,2010-02-01,Maruzen-Yushodo,JP3875600003
+,2010-01-29,Japan Drilling,JP3691500007
-,2010-01-22,JapanAir Defunct,JP3705400004
-,2009-12-30,Hitachi Info,JP3788000002
-,2009-12-30,Hitachi Solution,JP3788800005
+,2009-12-21,MonotaRO,JP3922950005
-,2009-12-17,Logisnext Co,JP3538700000
-,2009-11-26,Nihon Matai,JP3750600003
-,2009-11-26,Taiheiyo Kaiun,JP3447600002
-,2009-11-18,Nosan,JP3741400000
-,2009-11-06,Nihon Hoshou,JP3661000004
-,2009-10-27,NTK Ceratec,JP3725100006
+,2009-10-01,Fidea Holdings,JP3802940001
+,2009-10-01,Megmilk Snow,JP3947800003
+,2009-10-01,Restar,JP3944360001
-,2009-10-01,Senshu Ikeda Bk,JP3132400007
-,2009-10-01,Shonai Bank,JP3363200001
+,2009-10-01,SIHD,JP3132600002
-,2009-10-01,Snow Brand Milk,JP3947600007
-,2009-10-01,USC,JP3944200009
-,2009-09-25,Kishu Paper,JP3236800003
-,2009-09-25,Shikoku CCBC,JP3350200006
-,2009-09-25,Taisei Rotec,JP3445000007
-,2009-09-04,SILVER OX,JP3641200005
-,2009-08-26,Miyukikeori,JP3909600003
-,2009-08-05,IHI Infra System,JP3864000009
-,2009-08-03,FDK,JP3820400004
-,2009-08-03,Sojitz Tech-Inno,JP3674200005
-,2009-08-03,SPC Electronics,JP3356600001
-,2009-07-28,Fujitsu Japan,JP3818600003
-,2009-07-14,S Science,JP3359200007
-,2009-07-02,Tokin,JP3552300000
-,2009-07-01,Atrium Realty,JP3121960003
-,2009-06-10,Shinsei Personal,JP3371930003
-,2009-06-03,HASEKO Real Esta,JP3392950006
-,2009-05-27,CI Kasei,JP3346150000
-,2009-05-26,Miyazaki Epson,JP3616200006
-,2009-04-23,Mitsubishi Estat,JP3623000001
-,2009-04-02,AZEL,JP3119980005
-,2009-04-02,Sotetsu Rosen,JP3433000001
+,2009-04-01,ARE Hldg,JP3116700000
-,2009-04-01,Japan Waste,JP3116300009
-,2009-04-01,Koei Tecmo Games,JP3286000009
+,2009-04-01,Koei Tecmo Hldg,JP3283460008
-,2009-04-01,Meiji,JP3917800009
+,2009-04-01,Meiji Holdings,JP3918000005
-,2009-04-01,Meiji Seika,JP3917000006
-,2009-04-01,TECMO,JP3545060000
+,2009-04-01,Vital Ksk Hldg,JP3778280002
-,2009-04-01,Vital-Net,JP3325000002
-,2009-03-26,Cent Finance,JP3425800004
-,2009-03-26,Tokyo Leasing,JP3590400002
+,2009-03-23,Intage Holdings,JP3152790006
-,2009-03-13,Pacific PI,JP3781370006
-,2009-03-02,Create SD,JP3269920009
+,2009-03-02,Create SD Hldgs,JP3269940007
