Date,Company,ISIN,Ri (%),Rf (%),Size,Value,ESG Score,ESGC Score
3/31/21,United Parcel Service Inc,US9113121068,,0.03,,,69.71128766,100
3/31/21,Southern Co,US8425871071,,0.03,,,64.61138877,66.66666667
3/31/21,Intercontinental Exchange Inc,US45866F1049,,0.03,,,56.17240135,100
3/31/21,Welltower Inc,US95040Q1040,,0.03,,,69.95277861,100
3/31/21,Altria Group Inc,US02209S1033,,0.03,,,83.07516504,38.15789474
3/31/21,Waste Management Inc,US94106L1098,,0.03,,,87.19742983,100
3/31/21,Moody's Corp,US6153691059,,0.03,,,74.32140241,95
3/31/21,CME Group Inc,US12572Q1058,,0.03,,,45.29753937,91.66666667
3/31/21,Duke Energy Corp,US26441C2044,,0.03,,,68.61634723,72.72727273
3/31/21,Equinix Inc,US29444U7000,,0.03,,,64.05542851,93.75
3/31/21,American Tower Corp,US03027X1000,,0.03,,,67.17453556,100
3/31/21,Elevance Health Inc,US0367521038,,0.03,,,90.00203504,66.66666667
3/31/21,Sherwin-Williams Co,US8243481061,,0.03,,,76.01486317,100
3/31/21,Parker-Hannifin Corp,US7010941042,,0.03,,,63.68151113,100
3/31/21,Fortinet Inc,US34959E1091,,0.03,,,51.17976886,100
3/31/21,Aon PLC,IE00BLP1HW54,,0.03,,,63.00200009,100
3/31/21,Mondelez International Inc,US6092071058,,0.03,,,75.87301513,22.36842105
3/31/21,Arthur J. Gallagher & Co.,US3635761097,,0.03,,,52.86943575,93.90243902
3/31/21,Cintas Corp,US1729081059,,0.03,,,66.13035715,25.86206897
3/31/21,Cigna Group,US1255231003,,0.03,,,72.21786714,100
3/31/21,Amphenol Corp,US0320951017,,0.03,,,69.57731381,100
3/31/21,CVS Health Corp,US1266501006,,0.03,,,86.07078554,100
3/31/21,Trane Technologies PLC,IE00BK9ZQ967,,0.03,,,78.23981799,100
3/31/21,3M Co,US88579Y1010,,0.03,,,93.43943201,15
3/31/21,HCA Healthcare Inc,US40412C1018,,0.03,,,59.63225487,100
3/31/21,Illinois Tool Works Inc,US4523081093,,0.03,,,67.49186733,100
3/31/21,Regeneron Pharmaceuticals Inc,US75886F1075,,0.03,,,60.44789343,92.85714286
3/31/21,Marriott International Inc,US5719032022,,0.03,,,79.8496503,3.75
3/31/21,Capital One Financial Corp,US14040H1059,,0.03,,,74.34795606,91.27906977
3/31/21,O'Reilly Automotive Inc,US67103H1077,,0.03,,,38.15593603,100
3/31/21,Mckesson Corp,US58155Q1031,,0.03,,,70.90413653,36.15384615
3/31/21,Ecolab Inc,US2788651006,,0.03,,,69.6636506,100
3/31/21,EOG Resources Inc,US26875P1012,,0.03,,,54.15841972,100
3/31/21,PNC Financial Services Group Inc,US6934751057,,0.03,,,74.49196063,100
3/31/21,PayPal Holdings Inc,US70450Y1038,,0.03,,,74.98101693,100
3/31/21,Synopsys Inc,US8716071076,,0.03,,,61.79188425,100
3/31/21,Colgate-Palmolive Co,US1941621039,,0.03,,,83.81214055,81.25
3/31/21,TransDigm Group Inc,US8936411003,,0.03,,,39.41342164,100
3/31/21,Republic Services Inc,US7607591002,,0.03,,,74.74842202,100
3/31/21,Zoetis Inc,US98978V1035,,0.03,,,64.81242571,100
3/31/21,US Bancorp,US9029733048,,0.03,,,55.7134847,65.69767442
3/31/21,Cadence Design Systems Inc,US1273871087,,0.03,,,86.95640787,100
3/31/21,Motorola Solutions Inc,US6200763075,,0.03,,,81.92521434,100
3/31/21,Williams Companies Inc,US9694571004,,0.03,,,73.10834016,97.22222222
3/31/21,Chipotle Mexican Grill Inc,US1696561059,,0.03,,,42.37045202,100
3/31/21,Air Products and Chemicals Inc,US0091581068,,0.03,,,79.55486968,100
3/31/21,Emerson Electric Co,US2910111044,,0.03,,,73.29219538,100
3/31/21,General Dynamics Corp,US3695501086,,0.03,,,57.65114335,50
3/31/21,Becton Dickinson and Co,US0758871091,,0.03,,,79.09325352,100
3/31/21,Northrop Grumman Corp,US6668071029,,0.03,,,76.9289077,90
3/31/21,ONEOK Inc,US6826801036,,0.03,,,68.75415423,100
3/31/21,Royal Caribbean Cruises Ltd,LR0008862868,,0.03,,,65.59256597,64.28571429
3/31/21,Bank of New York Mellon Corp,US0640581007,,0.03,,,67.16090897,100
3/31/21,Hilton Worldwide Holdings Inc,US43300A2033,,0.03,,,85.59546668,100
3/31/21,CSX Corp,US1264081035,,0.03,,,54.75559463,85.29411765
3/31/21,Roper Technologies Inc,US7766961061,,0.03,,,60.32199634,100
3/31/21,Autodesk Inc,US0527691069,,0.03,,,81.78462189,100
3/31/21,FedEx Corp,US31428X1063,,0.03,,,77.37903039,55.88235294
3/31/21,Truist Financial Corp,US89832Q1094,,0.03,,,69.84878514,100
3/31/21,NXP Semiconductors NV,NL0009538784,,0.03,,,78.89457172,100
3/31/21,Simon Property Group Inc,US8288061091,,0.03,,,68.60559717,100
3/31/21,Kinder Morgan Inc,US49456B1017,,0.03,,,87.60855068,100
3/31/21,Carrier Global Corp,US14448C1045,,0.03,,,NULL,NULL
3/31/21,Target Corp,US87612E1064,,0.03,,,86.02485448,36.84210526
3/31/21,Schlumberger NV,AN8068571086,,0.03,,,70.95686069,91.66666667
3/31/21,Autozone Inc,US0533321024,,0.03,,,59.44591248,100
3/31/21,Johnson Controls International PLC,IE00BY7QL619,,0.03,,,87.04491176,100
3/31/21,Aflac Inc,US0010551028,,0.03,,,52.78845903,100
3/31/21,American Electric Power Company Inc,US0255371017,,0.03,,,72.54817416,100
3/31/21,Norfolk Southern Corp,US6558441084,,0.03,,,65.21704461,65
3/31/21,Digital Realty Trust Inc,US2538681030,,0.03,,,70.32493074,100
3/31/21,MetLife Inc,US59156R1086,,0.03,,,62.90377846,100
3/31/21,Sempra,US8168511090,,0.03,,,76.54241183,100
3/31/21,Paccar Inc,US6937181088,,0.03,,,63.79674276,100
3/31/21,Copart Inc,US2172041061,,0.03,,,44.59834902,100
3/31/21,Travelers Companies Inc,US89417E1091,,0.03,,,63.97107389,100
3/31/21,Paychex Inc,US7043261079,,0.03,,,49.16602811,100
3/31/21,Public Storage,US74460D1090,,0.03,,,67.22531756,100
3/31/21,Freeport-McMoRan Inc,US35671D8570,,0.03,,,82.90805199,100
3/31/21,Howmet Aerospace Inc,US4432011082,,0.03,,,54.01863792,100
3/31/21,Phillips 66,US7185461040,,0.03,,,74.44333411,90.24390244
3/31/21,Monster Beverage Corp,US61174X1090,,0.03,,,36.72032607,100
3/31/21,Charter Communications Inc,US16119P1084,,0.03,,,35.52589859,93.02325581
3/31/21,Newmont Corporation,US6516391066,,0.03,,,83.92811802,100
3/31/21,Ameriprise Financial Inc,US03076C1062,,0.03,,,78.74217315,100
3/31/21,Cummins Inc,US2310211063,,0.03,,,69.59183305,100
3/31/21,Realty Income Corp,US7561091049,,0.03,,,76.58067188,100
3/31/21,Allstate Corp,US0200021014,,0.03,,,75.00494737,100
3/31/21,Discover Financial Services,US2547091080,,0.03,,,59.72760113,100
3/31/21,WW Grainger Inc,US3848021040,,0.03,,,76.72212287,100
3/31/21,Marathon Petroleum Corp,US56585A1025,,0.03,,,66.50292941,67.07317073
3/31/21,Dominion Energy Inc,US25746U1097,,0.03,,,78.7262309,72.72727273
3/31/21,Occidental Petroleum Corp,US6745991058,,0.03,,,75.77432522,25.6097561
3/31/21,Kroger Co,US5010441013,,0.03,,,82.8420241,16.66666667
3/31/21,Cencora Inc,US03073E1055,,0.03,,,74.60148108,6.25
3/31/21,Nasdaq Inc,US6311031081,,0.03,,,76.34080127,100
3/31/21,Kimberly-Clark Corp,US4943681035,,0.03,,,73.73713415,100
3/31/21,TE Connectivity PLC,IE000IVNQZ81,,0.03,,,75.31685792,100
3/31/21,General Motors Co,US37045V1008,,0.03,,,81.74747948,25
3/31/21,Hess Corp,US42809H1077,,0.03,,,76.3130323,86.66666667
3/31/21,Diamondback Energy Inc,US25278X1090,,0.03,,,47.54569715,100
3/31/21,American International Group Inc,US0268747849,,0.03,,,62.21953073,100
3/31/21,Baker Hughes Co,US05722G1004,,0.03,,,88.42930837,100
3/31/21,Ross Stores Inc,US7782961038,,0.03,,,40.0119471,100
3/31/21,MSCI Inc,US55354G1004,,0.03,,,58.01385289,87.5
3/31/21,Corning Inc,US2193501051,,0.03,,,56.86743285,100
3/31/21,Exelon Corp,US30161N1019,,0.03,,,54.92927876,100
3/31/21,Garmin Ltd,CH0114405324,,0.03,,,63.5513211,15
3/31/21,Edwards Lifesciences Corp,US28176E1082,,0.03,,,63.58784208,19.23076923
3/31/21,United Rentals Inc,US9113631090,,0.03,,,80.40897932,100
3/31/21,Corteva Inc,US22052L1044,,0.03,,,55.9796595,66.66666667
3/31/21,AMETEK Inc,US0311001004,,0.03,,,42.0165231,100
3/31/21,Fastenal Co,US3119001044,,0.03,,,40.51376715,100
3/31/21,Valero Energy Corp,US91913Y1001,,0.03,,,66.40347408,67.07317073
3/31/21,Cognizant Technology Solutions Corp,US1924461023,,0.03,,,73.25607631,21.66666667
3/31/21,Public Service Enterprise Group Inc,US7445731067,,0.03,,,61.60328141,83.33333333
3/31/21,Verisk Analytics Inc,US92345Y1064,,0.03,,,66.80962589,92.70833333
3/31/21,Yum! Brands Inc,US9884981013,,0.03,,,79.32629988,93.75
3/31/21,CBRE Group Inc,US12504L1098,,0.03,,,84.58277557,100
3/31/21,Xcel Energy Inc,US98389B1008,,0.03,,,84.08648341,100
3/31/21,Crown Castle Inc,US22822V1017,,0.03,,,67.19979902,56.25
3/31/21,Quanta Services Inc,US74762E1029,,0.03,,,46.82066778,100
3/31/21,DR Horton Inc,US23331A1097,,0.03,,,39.19791614,100
3/31/21,Prudential Financial Inc,US7443201022,,0.03,,,75.97276901,100
3/31/21,Otis Worldwide Corp,US68902V1070,,0.03,,,NULL,NULL
3/31/21,Delta Air Lines Inc,US2473617023,,0.03,,,70.64419188,10.34482759
3/31/21,Agilent Technologies Inc,US00846U1016,,0.03,,,87.91995148,100
3/31/21,Old Dominion Freight Line Inc,US6795801009,,0.03,,,38.36486774,100
3/31/21,Gartner Inc,US3666511072,,0.03,,,65.33235127,100
3/31/21,L3Harris Technologies Inc,US5024311095,,0.03,,,68.07129376,100
3/31/21,Take-Two Interactive Software Inc,US8740541094,,0.03,,,36.44836921,100
3/31/21,Kraft Heinz Co,US5007541064,,0.03,,,70.02376968,31.94444444
3/31/21,Fidelity National Information Services Inc,US31620M1062,,0.03,,,61.28880625,100
3/31/21,IDEXX Laboratories Inc,US45168D1046,,0.03,,,61.77086821,100
3/31/21,Ford Motor Co,US3453708600,,0.03,,,82.79121412,19.11764706
3/31/21,Entergy Corp,US29364G1031,,0.03,,,56.98136398,100
3/31/21,Sysco Corp,US8718291078,,0.03,,,70.97894138,100
3/31/21,Hershey Co,US4278661081,,0.03,,,77.60944787,100
3/31/21,Live Nation Entertainment Inc,US5380341090,,0.03,,,43.16944252,97.22222222
3/31/21,Consolidated Edison Inc,US2091151041,,0.03,,,64.47789631,100
3/31/21,Dexcom Inc,US2521311074,,0.03,,,45.33449623,100
3/31/21,Dupont De Nemours Inc,US26614N1028,,0.03,,,64.95678931,8
3/31/21,Electronic Arts Inc,US2855121099,,0.03,,,56.26286016,100
3/31/21,Resmed Inc,US7611521078,,0.03,,,71.80879496,100
3/31/21,Ingersoll Rand Inc,US45687V1061,,0.03,,,44.14838563,100
3/31/21,IQVIA Holdings Inc,US46266C1053,,0.03,,,63.49388301,100
3/31/21,General Mills Inc,US3703341046,,0.03,,,76.57973669,100
3/31/21,Vulcan Materials Co,US9291601097,,0.03,,,48.68404611,100
3/31/21,Rockwell Automation Inc,US7739031091,,0.03,,,56.46543008,100
3/31/21,eBay Inc,US2786421030,,0.03,,,61.08035705,12.5
3/31/21,WEC Energy Group Inc,US92939U1060,,0.03,,,65.46607862,100
3/31/21,Extra Space Storage Inc,US30225T1025,,0.03,,,34.30884624,100
3/31/21,Microchip Technology Inc,US5950171042,,0.03,,,57.28054981,100
3/31/21,Willis Towers Watson PLC,IE00BDB6Q211,,0.03,,,61.91283665,69.51219512
3/31/21,HP Inc,US40434L1052,,0.03,,,79.39379125,72.72727273
3/31/21,Lennar Corp,US5260571048,,0.03,,,24.84809133,100
3/31/21,Hartford Insurance Group Inc,US4165151048,,0.03,,,74.87621003,100
3/31/21,M&T Bank Corp,US55261F1049,,0.03,,,67.65237662,100
3/31/21,Constellation Brands Inc,US21036P1084,,0.03,,,35.0459837,100
3/31/21,Nucor Corp,US6703461052,,0.03,,,52.23865154,100
3/31/21,Monolithic Power Systems Inc,US6098391054,,0.03,,,40.22268826,100
3/31/21,Westinghouse Air Brake Technologies Corp,US9297401088,,0.03,,,59.4200441,100
3/31/21,United Airlines Holdings Inc,US9100471096,,0.03,,,48.7576083,60.34482759
3/31/21,Las Vegas Sands Corp,US5178341070,,0.03,,,62.52480251,100
3/31/21,AvalonBay Communities Inc,US0534841012,,0.03,,,75.43231166,100
3/31/21,Raymond James Financial Inc,US7547301090,,0.03,,,44.0894031,100
3/31/21,Xylem Inc,US98419M1009,,0.03,,,82.15905442,100
3/31/21,Humana Inc,US4448591028,,0.03,,,88.63500892,100
3/31/21,Cardinal Health Inc,US14149Y1082,,0.03,,,74.80130462,94.56521739
3/31/21,Keysight Technologies Inc,US49338L1035,,0.03,,,74.09265779,100
3/31/21,Carnival Corp,PA1436583006,,0.03,,,82.79023175,3.571428571
3/31/21,Tractor Supply Co,US8923561067,,0.03,,,74.11506771,100
3/31/21,Martin Marietta Materials Inc,US5732841060,,0.03,,,41.01217435,100
3/31/21,Equifax Inc,US2944291051,,0.03,,,45.83414683,98.27586207
3/31/21,ANSYS Inc,US03662Q1058,,0.03,,,60.86420174,100
3/31/21,International Paper Co,US4601461035,,0.03,,,72.67993869,100
3/31/21,Ventas Inc,US92276F1003,,0.03,,,84.3812481,100
3/31/21,Fifth Third Bancorp,US3167731005,,0.03,,,72.74053407,100
3/31/21,Centene Corp,US15135B1017,,0.03,,,62.50755496,100
3/31/21,Kellanova,US4878361082,,0.03,,,80.89767272,89.65517241
3/31/21,State Street Corp,US8574771031,,0.03,,,85.44906281,100
3/31/21,Dow Inc,US2605571031,,0.03,,,83.30396127,100
3/31/21,Hewlett Packard Enterprise Co,US42824C1099,,0.03,,,70.97794381,85
3/31/21,Broadridge Financial Solutions Inc,US11133T1034,,0.03,,,45.35052162,100
3/31/21,Dover Corp,US2600031080,,0.03,,,60.71857758,100
3/31/21,DTE Energy Co,US2333311072,,0.03,,,81.36074612,93.18181818
3/31/21,Fortive Corp,US34959J1088,,0.03,,,52.2433478,100
3/31/21,Equity Residential,US29476L1070,,0.03,,,62.91879196,100
3/31/21,Iron Mountain Inc,US46284V1017,,0.03,,,76.62154174,100
3/31/21,Mettler-Toledo International Inc,US5926881054,,0.03,,,57.12080587,100
3/31/21,Ameren Corp,US0236081024,,0.03,,,45.29633856,100
3/31/21,Tyler Technologies Inc,US9022521051,,0.03,,,55.97408209,73.33333333
3/31/21,Warner Bros Discovery Inc,US9344231041,,0.03,,,50.74028236,100
3/31/21,PPG Industries Inc,US6935061076,,0.03,,,79.89462811,100
3/31/21,Church & Dwight Co Inc,US1713401024,,0.03,,,57.29295764,100
3/31/21,American Water Works Company Inc,US0304201033,,0.03,,,81.53619668,100
3/31/21,Estee Lauder Companies Inc,US5184391044,,0.03,,,63.04316868,100
3/31/21,PPL Corp,US69351T1060,,0.03,,,52.19919458,100
3/31/21,Global Payments Inc,US37940X1028,,0.03,,,26.23666515,100
3/31/21,Corpay Inc,US2199481068,,0.03,,,19.12084501,100
3/31/21,Expedia Group Inc,US30212P3038,,0.03,,,40.95308951,98.80952381
3/31/21,NetApp Inc,US64110D1046,,0.03,,,51.0796065,100
3/31/21,LyondellBasell Industries NV,NL0009434992,,0.03,,,59.72738944,100
3/31/21,Fox Corp,US35137L1052,,0.03,,,26.01348923,100
3/31/21,Fox Corp,US35137L2043,,0.03,,,26.01348923,100
3/31/21,Rollins Inc,US7757111049,,0.03,,,23.93277933,100
3/31/21,CDW Corp,US12514G1085,,0.03,,,55.28793444,100
3/31/21,FirstEnergy Corp,US3379321074,,0.03,,,72.22496004,13.63636364
3/31/21,Devon Energy Corp,US25179M1036,,0.03,,,57.65792421,100
3/31/21,Western Digital Corp,US9581021055,,0.03,,,60.83604089,100
3/31/21,Synchrony Financial,US87165B1035,,0.03,,,66.48115588,100
3/31/21,Atmos Energy Corp,US0495601058,,0.03,,,40.00337554,100
3/31/21,T Rowe Price Group Inc,US74144T1088,,0.03,,,51.99078714,100
3/31/21,Huntington Bancshares Inc,US4461501045,,0.03,,,81.15497181,100
3/31/21,Eversource Energy,US30040W1080,,0.03,,,74.58588315,100
3/31/21,W R Berkley Corp,US0844231029,,0.03,,,56.8455165,69.51219512
3/31/21,Archer-Daniels-Midland Co,US0394831020,,0.03,,,83.0732071,71.05263158
3/31/21,Teledyne Technologies Inc,US8793601050,,0.03,,,41.43910316,100
3/31/21,SBA Communications Corp,US78410G1040,,0.03,,,57.81350434,100
3/31/21,Halliburton Co,US4062161017,,0.03,,,91.60889221,58.33333333
3/31/21,Darden Restaurants Inc,US2371941053,,0.03,,,56.5830215,100
3/31/21,CenterPoint Energy Inc,US15189T1079,,0.03,,,34.78911188,100
3/31/21,Waters Corp,US9418481035,,0.03,,,72.4783419,100
3/31/21,Northern Trust Corp,US6658591044,,0.03,,,58.59439169,100
3/31/21,Cboe Global Markets Inc,US12503M1080,,0.03,,,59.33032167,100
3/31/21,"VeriSign, Inc",US92343E1029,,0.03,,,49.31326095,100
3/31/21,STERIS plc,IE00BFY8C754,,0.03,,,45.88754569,100
3/31/21,Weyerhaeuser Co,US9621661043,,0.03,,,72.53127382,100
3/31/21,Tyson Foods Inc,US9024941034,,0.03,,,53.38923156,43.10344828
3/31/21,McCormick & Company Inc,US5797802064,,0.03,,,65.66816009,100
3/31/21,NRG Energy Inc,US6293775085,,0.03,,,68.03075076,100
3/31/21,CMS Energy Corp,US1258961002,,0.03,,,53.44190346,100
3/31/21,Seagate Technology Holdings PLC,IE00BKVD2N49,,0.03,,,56.12114225,100
3/31/21,NVR Inc,US62944T1051,,0.03,,,33.50025332,100
3/31/21,Regions Financial Corp,US7591EP1005,,0.03,,,66.86747343,100
3/31/21,Cincinnati Financial Corp,US1720621010,,0.03,,,53.33741539,97.56097561
3/31/21,Pultegroup Inc,US7458671010,,0.03,,,53.39854499,100
3/31/21,Zimmer Biomet Holdings Inc,US98956P1021,,0.03,,,63.73506227,100
3/31/21,Labcorp Holdings Inc,US5049221055,,0.03,,,74.96142299,39.28571429
3/31/21,Coterra Energy Inc,US1270971039,,0.03,,,28.72636056,41.46341463
3/31/21,Biogen Inc,US09062X1037,,0.03,,,77.45609247,94.56521739
3/31/21,International Flavors & Fragrances Inc,US4595061015,,0.03,,,86.36201178,100
3/31/21,Edison International,US2810201077,,0.03,,,83.80276954,100
3/31/21,Citizens Financial Group Inc,US1746101054,,0.03,,,64.23309683,100
3/31/21,Clorox Co,US1890541097,,0.03,,,68.43187654,100
3/31/21,Best Buy Co Inc,US0865161014,,0.03,,,77.40989882,100
3/31/21,Quest Diagnostics Inc,US74834L1008,,0.03,,,72.44807713,83.33333333
3/31/21,Principal Financial Group Inc,US74251V1026,,0.03,,,61.33876009,100
3/31/21,Essex Property Trust Inc,US2971781057,,0.03,,,70.23582277,100
3/31/21,NiSource Inc,US65473P1057,,0.03,,,64.38659845,35
3/31/21,Mid-America Apartment Communities Inc,US59522J1034,,0.03,,,66.93864791,100
3/31/21,Teradyne Inc,US8807701029,,0.03,,,52.84724991,100
3/31/21,KeyCorp,US4932671088,,0.03,,,62.64922793,100
3/31/21,Packaging Corp of America,US6951561090,,0.03,,,73.86404875,50
3/31/21,Cooper Companies Inc,US2166485019,,0.03,,,42.33577264,100
3/31/21,Southwest Airlines Co,US8447411088,,0.03,,,64.2500116,79.31034483
3/31/21,Loews Corp,US5404241086,,0.03,,,40.3892509,100
3/31/21,Snap-On Inc,US8330341012,,0.03,,,37.93118302,100
3/31/21,Trimble Inc,US8962391004,,0.03,,,57.32206965,100
3/31/21,Tapestry Inc,US8760301072,,0.03,,,71.26822054,100
3/31/21,Baxter International Inc,US0718131099,,0.03,,,82.97474158,3.846153846
3/31/21,Ralph Lauren Corp,US7512121010,,0.03,,,77.79976566,100
3/31/21,F5 Inc,US3156161024,,0.03,,,66.22703197,100
3/31/21,News Corp,US65249B1098,,0.03,,,49.74022047,39.13043478
3/31/21,News Corp,US65249B2088,,0.03,,,49.74022047,39.13043478
3/31/21,Genuine Parts Co,US3724601055,,0.03,,,43.82240434,100
3/31/21,Dollar General Corp,US2566771059,,0.03,,,44.54214345,83.33333333
3/31/21,J B Hunt Transport Services Inc,US4456581077,,0.03,,,60.4625603,100
3/31/21,Ulta Beauty Inc,US90384S3031,,0.03,,,50.22517281,100
3/31/21,Gen Digital Inc,US6687711084,,0.03,,,73.21306867,73.33333333
3/31/21,Leidos Holdings Inc,US5253271028,,0.03,,,80.56381625,100
3/31/21,Alexandria Real Estate Equities Inc,US0152711091,,0.03,,,75.47528099,100
3/31/21,Hormel Foods Corp,US4404521001,,0.03,,,68.57957195,89.65517241
3/31/21,Omnicom Group Inc,US6819191064,,0.03,,,66.7628972,100
3/31/21,Alliant Energy Corp,US0188021085,,0.03,,,59.0388038,100
3/31/21,Dollar Tree Inc,US2567461080,,0.03,,,55.40725423,83.33333333
3/31/21,Expeditors International of Washington Inc,US3021301094,,0.03,,,54.25407442,100
3/31/21,Zebra Technologies Corp,US9892071054,,0.03,,,31.93139172,100
3/31/21,Domino's Pizza Inc,US25754A2015,,0.03,,,46.99357572,93.75
3/31/21,Masco Corp,US5745991068,,0.03,,,56.25416446,100
3/31/21,Jacobs Solutions Inc,US46982L1089,,0.03,,,65.39626894,100
3/31/21,Evergy Inc,US30034W1062,,0.03,,,51.36237829,100
3/31/21,Pentair PLC,IE00BLS09M33,,0.03,,,55.22156305,100
3/31/21,Aptiv PLC,JE00BTDN8H13,,0.03,,,62.18896617,100
3/31/21,West Pharmaceutical Services Inc,US9553061055,,0.03,,,80.7419099,100
3/31/21,Brown-Forman Corp,US1156372096,,0.03,,,55.86027522,100
3/31/21,Amcor PLC,JE00BJ1F3079,,0.03,,,71.28224707,100
3/31/21,Avery Dennison Corp,US0536111091,,0.03,,,55.10752001,100
3/31/21,IDEX Corp,US45167R1041,,0.03,,,60.272454,100
3/31/21,Kimco Realty Corp,US49446R1095,,0.03,,,82.01089917,100
3/31/21,Ball Corp,US0584981064,,0.03,,,75.08489276,100
3/31/21,Everest Group Ltd,BMG3223R1088,,0.03,,,56.6102445,100
3/31/21,Hologic Inc,US4364401012,,0.03,,,70.68212719,73.07692308
3/31/21,Align Technology Inc,US0162551016,,0.03,,,30.39558694,57.5
3/31/21,UDR Inc,US9026531049,,0.03,,,67.07183288,56.25
3/31/21,Incyte Corp,US45337C1027,,0.03,,,50.49770994,100
3/31/21,Revvity Inc,US7140461093,,0.03,,,68.94541273,100
3/31/21,Healthpeak Properties Inc,US42250P1030,,0.03,,,80.39275413,100
3/31/21,Stanley Black & Decker Inc,US8545021011,,0.03,,,73.73741993,100
3/31/21,Viatris Inc,US92556V1061,,0.03,,,69.13077459,28.125
3/31/21,Regency Centers Corp,US7588491032,,0.03,,,79.71284424,100
3/31/21,Textron Inc,US8832031012,,0.03,,,70.83529359,100
3/31/21,CF Industries Holdings Inc,US1252691001,,0.03,,,69.10591589,100
3/31/21,Pool Corp,US73278L1052,,0.03,,,45.18967702,100
3/31/21,Carmax Inc,US1431301027,,0.03,,,44.46665897,100
3/31/21,Jack Henry & Associates Inc,US4262811015,,0.03,,,33.80059465,100
3/31/21,Conagra Brands Inc,US2058871029,,0.03,,,69.98511599,100
3/31/21,Campbell's Co,US1344291091,,0.03,,,80.9117118,90.27777778
3/31/21,Juniper Networks Inc,US48203R1041,,0.03,,,80.88821545,75
3/31/21,CH Robinson Worldwide Inc,US12541W2098,,0.03,,,44.08631745,100
3/31/21,Paycom Software Inc,US70432V1026,,0.03,,,32.701898,100
3/31/21,Universal Health Services Inc,US9139031002,,0.03,,,35.94850436,100
3/31/21,Molson Coors Beverage Co,US60871R2094,,0.03,,,63.86824888,10
3/31/21,J M Smucker Co,US8326964058,,0.03,,,74.49980647,100
3/31/21,Akamai Technologies Inc,US00971T1016,,0.03,,,69.0549685,100
3/31/21,Host Hotels & Resorts Inc,US44107P1049,,0.03,,,89.03141398,100
3/31/21,DaVita Inc,US23918K1088,,0.03,,,68.31187346,100
3/31/21,Eastman Chemical Co,US2774321002,,0.03,,,79.37071639,100
3/31/21,Allegion PLC,IE00BFRT3W74,,0.03,,,56.65848398,100
3/31/21,BXP Inc,US1011211018,,0.03,,,73.67968132,100
3/31/21,Skyworks Solutions Inc,US83088M1027,,0.03,,,54.15432359,100
3/31/21,Franklin Resources Inc,US3546131018,,0.03,,,54.92077287,100
3/31/21,Norwegian Cruise Line Holdings Ltd,BMG667211046,,0.03,,,49.11164286,82.5
3/31/21,LKQ Corp,US5018892084,,0.03,,,27.23688563,100
3/31/21,Pinnacle West Capital Corp,US7234841010,,0.03,,,67.62551533,100
3/31/21,Globe Life Inc,US37959E1029,,0.03,,,52.01006186,100
3/31/21,MGM Resorts International,US5529531015,,0.03,,,62.68118377,100
3/31/21,Assurant Inc,US04621X1081,,0.03,,,62.70915443,100
3/31/21,Interpublic Group of Companies Inc,US4606901001,,0.03,,,60.98986802,100
3/31/21,Wynn Resorts Ltd,US9831341071,,0.03,,,74.71420848,100
3/31/21,Henry Schein Inc,US8064071025,,0.03,,,43.92759484,9.615384615
3/31/21,Albemarle Corp,US0126531013,,0.03,,,65.70071802,100
3/31/21,Hasbro Inc,US4180561072,,0.03,,,79.7813158,87.5
3/31/21,Federal Realty Investment Trust,US3137451015,,0.03,,,67.21594283,100
3/31/21,Walgreens Boots Alliance Inc,US9314271084,,0.03,,,91.8808738,5.555555556
3/31/21,Enphase Energy Inc,US29355A1079,,0.03,,,32.95180376,100
3/31/21,APA Corp (US),US03743Q1085,,0.03,,,62.17382634,100
3/31/21,Generac Holdings Inc,US3687361044,,0.03,,,31.66858885,100
3/31/21,Mosaic Co,US61945C1036,,0.03,,,71.17025418,100
3/31/21,Teleflex Inc,US8793691069,,0.03,,,63.80754962,100
3/31/21,Paramount Global,US92556H2067,,0.03,,,56.40467988,30.43478261
3/31/21,Lamb Weston Holdings Inc,US5132721045,,0.03,,,63.87851894,100
3/31/21,Invesco Ltd,BMG491BT1088,,0.03,,,77.3131217,100
3/31/21,A O Smith Corp,US8318652091,,0.03,,,52.18249788,100
3/31/21,AES Corp,US00130H1059,,0.03,,,71.35432839,100
3/31/21,Caesars Entertainment Inc,US12769G1004,,0.03,,,20.6172945,66.25
3/31/21,Marketaxess Holdings Inc,US57060D1081,,0.03,,,54.85785661,100
3/31/21,Mohawk Industries Inc,US6081901042,,0.03,,,50.84185968,100
3/31/21,Huntington Ingalls Industries Inc,US4464131063,,0.03,,,40.20712671,100
3/31/21,Borgwarner Inc,US0997241064,,0.03,,,50.08765972,100
3/31/21,Celanese Corp,US1508701034,,0.03,,,48.27200122,100
3/31/21,FMC Corp,US3024913036,,0.03,,,70.40953338,100
3/31/21,Qorvo,US74736K1016,,0.03,,,45.64052856,100
3/31/21,Catalent,US1488061029,,0.03,,,45.03190529,100
3/31/21,Marathn Oil,US5658491064,,0.03,,,64.82690971,100
3/31/21,Bath & Body,US0708301041,,0.03,,,52.01262323,100
3/31/21,American Airline,US02376R1023,,0.03,,,67.87286952,10
3/31/21,Bio Rad,US0905722072,,0.03,,,41.47427496,88.46153846
3/31/21,ETSY,US29786A1060,,0.03,,,51.91431173,100
3/31/21,WestRock Co,US96145D1054,,0.03,,,61.32279682,100
